"Area Served","Callsign","Frequency(MHz)","Purpose","Polarisation","Antenna Height (m)","Antenna Pattern","Maximum ERP (W)","Technical Specification Number","Licence Number","Site id","Site Name","Zone","Easting","Northing","Latitude","Longitude","State","BSL","Licence Area","Licence Area ID","Status"
"Mt Whaleback Mine","6ABCRR","102.5","Retransmission","V","10","OD","20","1133440","1973373","151605","Broadcast Site MT WHALEBACK","0","0","0","23 21 53S","119 40 57E","WA","","","","Issued"
"Mt Whaleback Mine","6FMS","104.1","Retransmission","V","10","OD","20","1133441","1973374","151605","Broadcast Site MT WHALEBACK","0","0","0","23 21 53S","119 40 57E","WA","","","","Issued"
"Mt Whaleback Mine","6NEW","105.7","Retransmission","V","10","OD","20","1133442","1973375","151605","Broadcast Site MT WHALEBACK","0","0","0","23 21 53S","119 40 57E","WA","","","","Issued"
"Mudgee","2GEE","93.1","Commercial","M","30","OD","10000","10002539","1159512","151198","Broadcast/Country Energy Site Magpie Hill Gulgong MUDGEE","0","0","0","32 26 36S","149 33 43E","NSW","10101","MUDGEE RA3","","Issued"
"Mudgee Town","2SBSFM","89.9","Retransmission","V","20","OD","100","1133199","1911676","11344","Council Site number 2 Mount Misery Near MUDGEE","0","0","0","32 37 2S","149 33 14E","NSW","","","","Issued"
"Mudgee Town","","90.9","HPON","M","10","OD","1000","10004643","1153545","11345","Translator Site Endicott Hill (Lower Mount Misery) Near MUDGEE","0","0","0","32 36 36S","149 33 55E","NSW","","","","Issued"
"Mudgee Town","2WPR","99.5","National","M","12","OD","50","10002537","1198622","11345","Translator Site Endicott Hill (Lower Mount Misery) Near MUDGEE","0","0","0","32 36 36S","149 33 55E","NSW","","","","Issued"
"Mudgee Town","2PNN","101.1","National","M","12","OD","50","1130958","1565021","11345","Translator Site Endicott Hill (Lower Mount Misery) Near MUDGEE","0","0","0","32 36 36S","149 33 55E","NSW","","","","Issued"
"Mukinbudin","6MER","90.7","Retransmission","V","15","OD","100","1137585","1972404","151303","Broadcast Site 140 North of 163 Strugnell Street MUKINBUDIN","0","0","0","30 54 45S","118 12 13E","WA","","","","Issued"
"Mullewa","6ABCRN","107.5","National","M","16","OD","100","10000189","1152406","31473","Broadcast Australia Site off Geraldton - Mt Magnet Rd  1.5km SSW of MULLEWA","0","0","0","28 33 4S","115 30 14E","WA","","","","Issued"
"Mullumbimby","2MW","103.5","Commercial","M","30","DA","250","10014339","1159520","370253","Axicom 50m Lattice Tower Mudges Quarry  Banana Rd  off 2362 Coolamon Scenic Dr OCEAN SHORES","0","0","0","28 31 18S","153 31 22E","NSW","4124","MURWILLUMBAH RA1","","Issued"
"Mulwala","","92.5","HPON","V","10","OD","10","10007979","1154805","10010565","HPON Mast Water Ski Club  156 Melbourne St MULWALA","0","0","0","35 59 42S","146 0 6E","NSW","","","","Issued"
"Mungallala","4VL","107.1","Commercial","V","15","OD","100","10013414","10437431","153596","Nominal Planning Site Water Tower  School Street MUNGALLALA","0","0","0","26 26 38S","147 32 39E","QLD","10218","CHARLEVILLE RA1","","Issued"
"Mungallala","4VL","107.1","Commercial","M","45","OD","100","10013414","1159207","153596","Nominal Planning Site Water Tower  School Street MUNGALLALA","0","0","0","26 26 38S","147 32 39E","QLD","10218","CHARLEVILLE RA1","","Expired"
"Mungindi","2VM","105.5","Commercial","M","25","OD","1000","10008306","1152288","136156","Broadcast Planning Site Cleveland 12 km South Morialta Rd  MUNGINDI MUNGINDI","0","0","0","29 5 57S","149 0 19E","NSW","4135","MOREE RA1","","Issued"
"Mungindi","2NOW","107.1","Commercial","M","25","OD","1000","10008307","1152287","136156","Broadcast Planning Site Cleveland 12 km South Morialta Rd  MUNGINDI MUNGINDI","0","0","0","29 5 57S","149 0 19E","NSW","2994","MOREE RA1","","Issued"
"Murray Bridge","5MU","96.3","Commercial","M","60","DA","20000","12000188","1384992","501707","Broadcast Tower Off Koehler Rd GIFFORD HILL","0","0","0","35 9 7S","139 12 51E","SA","4194","MURRAY BRIDGE RA1","","Issued"
"Murray Bridge","5EZY","98.7","Commercial","M","60","DA","20000","10005489","1170238","501707","Broadcast Tower Off Koehler Rd GIFFORD HILL","0","0","0","35 9 7S","139 12 51E","SA","10361","MURRAY BRIDGE RA1","","Issued"
"Murray Falls","4KZ","92.3","Commercial","M","30","OD","100","10012925","1158568","153465","Broadcast Site Council Water Treatment Plant MURRAY FALLS","0","0","0","18 7 27S","145 48 2E","QLD","4177","INNISFAIL RA1","","Issued"
"Murray Valley","3PNN","95.9","National","M","101","OD","20000","1131109","1916029","11885","Broadcast Australia Site Ultima-Lake Boga Rd GOSCHEN","0","0","0","35 28 22S","143 27 21E","VIC","","","","Issued"
"Murray Valley","3MIL","102.1","National","M","101","DA","200000","10005796","1150233","11885","Broadcast Australia Site Ultima-Lake Boga Rd GOSCHEN","0","0","0","35 28 22S","143 27 21E","VIC","","","","Issued"
"Murray Valley","3ABCFM","103.7","National","M","101","DA","200000","10005794","1150235","11885","Broadcast Australia Site Ultima-Lake Boga Rd GOSCHEN","0","0","0","35 28 22S","143 27 21E","VIC","","","","Issued"
"Murray Valley","3JJJ","105.3","National","M","101","DA","200000","10005792","1153125","11885","Broadcast Australia Site Ultima-Lake Boga Rd GOSCHEN","0","0","0","35 28 22S","143 27 21E","VIC","","","","Issued"
"Murrayville","3MBR","103.5","Community","V","63","OD","4800","10005717","1385225","150969","Broadcast Site 6 km S of MURRAYVILLE","0","0","0","35 19 22S","141 10 28E","VIC","10374","MURRAYVILLE RA1","","Issued"
"Murrin Murrin","6FMS","94.1","Retransmission","M","12","OD","20","10007986","1152885","152654","Broadcast Site MURRIN MURRIN","0","0","0","28 42 34S","121 52 19E","WA","","","","Issued"
"Murrin Murrin Open Cut Mine","6ABCRR","105.3","Retransmission","M","12","OD","300","10014329","1159201","601880","Broadcast Site Murrin Murrin Mine Site LEONORA","0","0","0","28 47 30S","121 53 42E","WA","","","","Issued"
"Murrumbidgee Irrigation Area","2JJJ","96.5","National","M","120","OD","100000","10008032","1152938","9921","Broadcast Mast BAI Comms Site  Mt Bingar  Mount Bingar Rd YENDA","0","0","0","34 7 18S","146 14 6E","NSW","","","","Issued"
"Murrumbidgee Irrigation Area","2ABCFM","97.3","National","M","120","OD","100000","3002001","1198616","9921","Broadcast Mast BAI Comms Site  Mt Bingar  Mount Bingar Rd YENDA","0","0","0","34 7 18S","146 14 6E","NSW","","","","Issued"
"Murrumbidgee Irrigation Area","2PNN","98.1","National","M","120","OD","100000","10005408","1189263","9921","Broadcast Mast BAI Comms Site  Mt Bingar  Mount Bingar Rd YENDA","0","0","0","34 7 18S","146 14 6E","NSW","","","","Issued"
"Murrumbidgee Irrigation Area","2ABCRN","98.9","National","M","120","OD","100000","6302001","1198618","9921","Broadcast Mast BAI Comms Site  Mt Bingar  Mount Bingar Rd YENDA","0","0","0","34 7 18S","146 14 6E","NSW","","","","Issued"
"Murrumbidgee Irrigation Area","2RVR","100.5","National","M","120","OD","100000","3558001","1198624","9921","Broadcast Mast BAI Comms Site  Mt Bingar  Mount Bingar Rd YENDA","0","0","0","34 7 18S","146 14 6E","NSW","","","","Issued"
"Murrurundi","2HVR","96.9","National","M","29","OD","80","10008761","1155299","6401","Telstra Site Mount Helen off New England Hwy MURRURUNDI","0","0","0","31 43 39S","150 50 38E","NSW","","","","Issued"
"Murrurundi","","98.5","HPON","M","15","OD","50","10008589","1170014","153057","Broadcast Site Railway Hotel 48 Haydon St MURRURUNDI","0","0","0","31 46 3S","150 50 19E","NSW","","","","Issued"
"Murrurundi","2SBSFM","100.1","Retransmission","V","20","OD","100","1133573","1925080","6405","Murrurundi Council Site Mount Helen off New England Hwy MURRURUNDI","0","0","0","31 43 41S","150 50 38E","NSW","","","","Issued"
"Murrurundi","2ABCRN","104.1","National","M","29","OD","80","5813001","1198640","6401","Telstra Site Mount Helen off New England Hwy MURRURUNDI","0","0","0","31 43 39S","150 50 38E","NSW","","","","Issued"
"Muswellbrook","2VLY","98.1","Commercial","M","16","DA","20000","7663001","1384865","250177","Power-FM Broadcast Site Mount Arthur Near MUSWELLBROOK","0","0","0","32 21 48S","150 51 30E","NSW","7663","MUSWELLBROOK RA1","","Issued"
"Muswellbrook","","103.3","HPON","M","15","OD","1000","10005071","1170015","6361","Broadcast Australia Site Rossgole Lookout ABERDEEN","0","0","0","32 8 30S","150 46 58E","NSW","","","","Issued"
"Muswellbrook","2PNN","104.9","National","M","15","OD","16000","10007775","1565002","6361","Broadcast Australia Site Rossgole Lookout ABERDEEN","0","0","0","32 8 30S","150 46 58E","NSW","","","","Issued"
"Muswellbrook","2HVR","105.7","National","M","13","OD","16000","5657001","1198643","6361","Broadcast Australia Site Rossgole Lookout ABERDEEN","0","0","0","32 8 30S","150 46 58E","NSW","","","","Issued"
"Muswellbrook","2SBSFM","107.7","Retransmission","V","20","OD","100","1132524","1191393","136825","Council Site Rossgole Road ROSSGOLE","0","0","0","32 8 36S","150 46 54E","NSW","","","","Issued"
"Mutitjulu","8ABCRN","91.7","Retransmission","V","21","OD","10","9197001","1155230","151529","Broadcast Site Rangerville Comm Road MUTITJULU","0","0","0","25 21 5S","131 4 17E","NT","","","","Issued"
"Muttaburra","4LRE","97.3","Retransmission","V","30","OD","50","1136835","1950049","140255","SES site Cornish Street MUTTABURRA","0","0","0","22 35 40S","144 32 54E","QLD","","","","Issued"
"Muttaburra","4SBSFM","100.5","Retransmission","V","30","OD","30","1133814","1930087","140255","SES site Cornish Street MUTTABURRA","0","0","0","22 35 40S","144 32 54E","QLD","","","","Issued"
"Muttaburra","4ABCRN","107.7","National","M","49","OD","50","10003884","1198775","151637","BAI Comms Site Hospital Hill  Lot 39 Lord St MUTTABURRA","0","0","0","22 35 54S","144 32 9E","QLD","","","","Issued"
"Myrtleford","3NE","90.1","Retransmission","V","15","OD","50","10010169","1157701","41099","Lookout Hill Lookout Road MYRTLEFORD","0","0","0","36 33 39S","146 44 6E","VIC","","","","Issued"
"Myrtleford","3MRR","91.7","National","M","19","OD","50","10003769","1198451","41099","Lookout Hill Lookout Road MYRTLEFORD","0","0","0","36 33 39S","146 44 6E","VIC","","","","Issued"
"Myrtleford","3SBSFM","97.3","Retransmission","M","25","OD","100","1131585","1186128","12002","Allcom Site 14.5 km SE of Beechworth MT STANLEY","0","0","0","36 26 42S","146 48 11E","VIC","","","","Issued"
"Nambour","4ABCFM","88.7","National","M","34","DA","20000","3016002","1150296","16046","Broadcast Australia Site 93 Dulong Road DULONG","0","0","0","26 37 56S","152 54 40E","QLD","","","","Issued"
"Nambour","4JJJ","89.5","National","M","34","DA","20000","4179002","1150297","16046","Broadcast Australia Site 93 Dulong Road DULONG","0","0","0","26 37 56S","152 54 40E","QLD","","","","Issued"
"Nambour","4SCR","90.3","National","M","34","DA","20000","4236001","1150300","16046","Broadcast Australia Site 93 Dulong Road DULONG","0","0","0","26 37 56S","152 54 40E","QLD","","","","Issued"
"Nambour","4MCY","91.1","Commercial","M","40","DA","10000","10008223","1170853","141346","TXA tower Cnr Bald Knob Road and Landsborough-Maleny Road BALD KNOB","0","0","0","26 47 24S","152 55 6E","QLD","1150116","NAMBOUR RA1","","Issued"
"Nambour","4SEE","91.9","Commercial","M","40","DA","10000","10004669","1151461","15894","Regional broadcaster tower Cnr Bald Knob Road and Landsborough-Maleny Road BALD KNOB","0","0","0","26 47 24S","152 55 6E","QLD","10307","NAMBOUR RA1","","Issued"
"Nambour","4SSS","92.7","Commercial","M","40","DA","10000","4184601","1384874","151471","Broadcast Site BALD KNOB","0","0","0","26 47 25S","152 55 7E","QLD","4184","NAMBOUR RA1","","Issued"
"Nambour","4PNN","94.5","National","M","34","DA","20000","1131209","1969850","16046","Broadcast Australia Site 93 Dulong Road DULONG","0","0","0","26 37 56S","152 54 40E","QLD","","","","Issued"
"Nambour","4SFM","104.9","Community","M","40","OD","3000","10009958","1170732","151471","Broadcast Site BALD KNOB","0","0","0","26 47 25S","152 55 7E","QLD","1150113","NAMBOUR RA2","","Issued"
"Nambour","4CLG","106.5","Community","M","10","DA","2000","10009956","10259680","15891","Radio Rhema Site 18 Eagles Nest Court BALD KNOB","0","0","0","26 46 43S","152 54 50E","QLD","1150720","NAMBOUR RA2","","Issued"
"Nambucca Heads","2NVR","105.9","Community","M","10","DA","2000","5017001","1385146","7646","N.R.E. Tower Building on Southern Edge  21 km SSW of Nambucca Heads MOUNT YARRAHAPINNI","0","0","0","30 48 50S","152 55 10E","NSW","5017","NAMBUCCA HEADS RA1","","Issued"
"Nammuldi Mine","6ABCRN","89.7","Retransmission","V","30","OD","130","1137234","1960715","141260","Bcast Mast  Rio Tinto Site  NAMMULDI MINE","0","0","0","22 24 39S","117 24 59E","WA","","","","Issued"
"Nammuldi Mine","6ABCRR","91.3","Retransmission","V","30","OD","130","1137235","1960716","141260","Bcast Mast  Rio Tinto Site  NAMMULDI MINE","0","0","0","22 24 39S","117 24 59E","WA","","","","Issued"
"Nammuldi Mine","6JJJ","92.9","Retransmission","V","30","OD","130","1137236","1960717","141260","Bcast Mast  Rio Tinto Site  NAMMULDI MINE","0","0","0","22 24 39S","117 24 59E","WA","","","","Issued"
"Nammuldi Mine","6FMS","94.5","Retransmission","V","30","OD","130","1137237","1960718","141260","Bcast Mast  Rio Tinto Site  NAMMULDI MINE","0","0","0","22 24 39S","117 24 59E","WA","","","","Issued"
"Nammuldi Mine","6SAT","97.7","Retransmission","V","30","OD","130","1137238","1960719","141260","Bcast Mast  Rio Tinto Site  NAMMULDI MINE","0","0","0","22 24 39S","117 24 59E","WA","","","","Issued"
"Nannup","6ABCRR","98.1","National","V","38","OD","8","10002270","1198497","28026","Broadcast Site Dunnet Rd NANNUP","0","0","0","33 59 8S","115 46 9E","WA","","","","Issued"
"Nannup","6ABCRN","98.9","National","V","38","OD","8","10002271","1198500","28026","Broadcast Site Dunnet Rd NANNUP","0","0","0","33 59 8S","115 46 9E","WA","","","","Issued"
"Nannup","6BY","101.3","Retransmission","V","20","OD","10","12000246","10238697","10004838","Council Tower Shire Works Depot  Lot 220  Kearney St NANNUP","0","0","0","33 58 54S","115 45 38E","WA","","","","Issued"
"Nannup","6BET","102.1","Retransmission","V","20","OD","10","12000247","10238715","10004838","Council Tower Shire Works Depot  Lot 220  Kearney St NANNUP","0","0","0","33 58 54S","115 45 38E","WA","","","","Issued"
"Naracoorte","5TCB","89.7","Community","M","20","OD","1500","10010714","1159050","23720","Council Site off Smith St and Wimmera Hwy  3km ENE of NARACOORTE","0","0","0","36 57 3S","140 46 10E","SA","10373","BORDERTOWN RA1","","Issued"
"Naracoorte","5RCB","99.3","Community","M","20","OD","100","10010698","1171737","141682","Amateur Radio Club Tower Blackwell Road NARACOORTE","0","0","0","36 58 51S","140 46 16E","SA","1150784","MT GAMBIER RA1","","Issued"
"Naracoorte","5SEF","100.9","Commercial","M","20","OD","100","10010529","1155311","23720","Council Site off Smith St and Wimmera Hwy  3km ENE of NARACOORTE","0","0","0","36 57 3S","140 46 10E","SA","10312","MT GAMBIER RA1","","Issued"
"Narembeen","6ABCRN","107.7","National","M","15","OD","50","10000174","1152404","28860","Broadcast Site adj to High School NAREMBEEN","0","0","0","32 3 45S","118 23 24E","WA","","","","Issued"
"Narooma","2EAR","102.9","Community","M","20","OD","100","1772002","1385134","133903","Water Tower Hillcrest Ave NORTH NAROOMA","0","0","0","36 12 21S","150 7 6E","NSW","1772","MORUYA RA1","","Issued"
"Narooma","","106.9","HPON","M","10","OD","100","10008513","1170206","9120","Broadcast Site BUCKERIDGE LOOKOUT","0","0","0","36 11 44S","150 5 1E","NSW","","","","Issued"
"Narrabri","2MAX","91.3","Community","M","75","DA","10000","10008103","1170360","35653","Broadcast Australia Site  MOUNT DOWE","0","0","0","30 17 4S","150 10 3E","NSW","1150088","NARRABRI RA1","","Issued"
"Narrandera","2NAR","91.1","Community","M","35","OD","150","1133373","1171691","35613","Narrandera Shire Council 51m Lattice Tower Water Reservoir  Cnr Gordon & Broad St NARRANDERA","0","0","0","34 45 4S","146 34 3E","NSW","1130099","NARRANDERA RA1","","Issued"
"Narrandera","2SBSFM","93.5","Retransmission","V","25","OD","100","1131526","1188098","35613","Narrandera Shire Council 51m Lattice Tower Water Reservoir  Cnr Gordon & Broad St NARRANDERA","0","0","0","34 45 4S","146 34 3E","NSW","","","","Issued"
"Narrikup","6AAY","104.1","Retransmission","V","4","OD","5","12000785","11020848","10021744","Fletcher International Abattoir Factory Lot 5216 Settlement Road NARRIKUP","0","0","0","34 50 8S","117 47 29E","WA","","","","Issued"
"Narrogin","6ABCFM","92.5","National","M","25","OD","2000","10010599","1156903","28235","Telstra Microwave Site off Boxsell Road NARROGIN","0","0","0","32 52 57S","117 11 48E","WA","","","","Issued"
"Narrogin","6NAN","100.5","Commercial","V","60","OD","5000","10005726","1150788","601320","FM Mast  Radio West Site 219 Narrogin Valley Road NARROGIN VALLEY","0","0","0","32 57 38S","117 12 58E","WA","10079","NARROGIN RA1","","Issued"
"Narromine","2DBO","94.9","Commercial","M","30","OD","10","1137741","10407842","306271","Water Reservoir Cnr Nymagee and Temoin Streets NARROMINE","0","0","0","32 13 58S","148 14 34E","NSW","10053","DUBBO RA1","","Issued"
"Narwee","2NBC","90.1","Community","M","40","DA","200","3050001","1385143","151082","Broadcast Site Water Tower PENSHURST","0","0","0","33 58 4S","151 5 27E","NSW","3050","NARWEE RA1","","Issued"
"NE Tasmania","7JJJ","90.9","National","M","70","DA","190000","10012742","1150542","33804","Broadcast Australia Tower  MT BARROW","0","0","0","41 23 30S","147 25 34E","TAS","","","","Issued"
"NE Tasmania","7NT","91.7","National","M","70","DA","190000","10013768","1148453","33804","Broadcast Australia Tower  MT BARROW","0","0","0","41 23 30S","147 25 34E","TAS","","","","Issued"
"NE Tasmania","7PNN","92.5","National","M","70","DA","190000","10011368","1158417","33804","Broadcast Australia Tower  MT BARROW","0","0","0","41 23 30S","147 25 34E","TAS","","","","Issued"
"NE Tasmania","7ABCFM","93.3","National","M","70","DA","190000","3029601","1150193","33804","Broadcast Australia Tower  MT BARROW","0","0","0","41 23 30S","147 25 34E","TAS","","","","Issued"
"NE Tasmania","7ABCRN","94.1","National","M","70","DA","190000","5570501","1150192","33804","Broadcast Australia Tower  MT BARROW","0","0","0","41 23 30S","147 25 34E","TAS","","","","Issued"
"Nebo","4MKY","89.9","Commercial","M","25","OD","250","10013239","1159629","18733","Telstra Radio Terminal Smiths Hill 6km NNE of NEBO","0","0","0","21 38 1S","148 42 23E","QLD","1964","MACKAY RA1","","Issued"
